Rating (1-5),Ulasan,text_clean,text_clean_stemming
5,"Hotel Tengah kota selain Lokasi nya yg strategis.. suasana nya asri & sejuk  hotel ini sllu jd tujuan keluarga kami untuk holiday.. Ya walaupun sudah lumayan tua ya.. tp overall baik sih Pelayanan ramah dr awal ceck in.. Suasana Lobby cukup bikin kami nyaman Kebetulan kami dpt kmr yg city view.. Selama menginap pun kebersihan kamar kami terjaga dg baik, Paling seneng kalau kmr kami dibersihkan oleh Petugas Cleaning klo gk salah namanya ""  YUDI "" beliau ramah, cekatan, Rapi terimakasih.. :)",hotel tengah kota selain lokasi ya yang strategis situasi ya asri sejuk hotel ini selalu jadi tujuan keluarga kami untuk holiday iya walaupun sudah lumayan tua ya tapi overall baik sih pelayanan ramah dari awal ceck in situasi lobby cukup bikin kami nyaman kebetulan kami dapat kmr yang city view selama menginap pun kebersihan kamar kami terjaga dengan baik paling senang kalau kmr kami dibersihkan oleh petugas cleaning kalau tidak salah namanya yudi beliau ramah cekatan rapi terimakasih,kota strategis situasi asri sejuk keluarga holiday lumayan tua overall layan ramah ceck situasi lobby kmr city view inap bersih jaga senang kmr bersih tugas cleaning salah yudi beliau ramah cekat rapi terimakasih
5,"Tiap kali ke Surabaya wajib nginep sini hampir sebulan sekali. Kamar terutama kamar mandi luas,kolam renang air panas bersih,sarapan yang banyak macam nya staff ramah",tiap kali ke surabaya wajib menginap sini hampir sebulan sekali kamar terutama kamar mandi luas kolam renang air panas bersih sarapan yang banyak macam ya staff ramah,surabaya wajib inap utama mandi luas renang air panas bersih sarap ramah
5,Kami sangat bahagia bisa menikmati layanan di Hotel Bumi surabaya Nyaman tempatnya asri . Ballromnya Nyaman . Kqmarnya luxury. Berada di tengah Kota surabaya.,kami sangat bahagia bisa menikmati layanan di hotel bumi surabaya nyaman tempatnya asri ballromnya nyaman kqmarnya luxury berada di tengah kota surabaya,bahagia nikmat layan bumi surabaya asri ballromnya kqmarnya luxury kota surabaya
5,"Semuanya OK, kekhawatiran sya terhadap bad review baik di google ataupun d app traveloka (krn sya biasanya pakai book pakai app traveloka/tiket.com) tidak terbukti. Mnurut sya stiap ada bad review sudah diperbaiki dgn baik, Kamarnya meskipun terkenan kuno tp sangat terawat dgn baik, tidak kalah saing dgn hotel2 baru tapi hrus ttp dirawat spy ga kalah saing. Makanan oke, kmrn sya jg semi2 staycation jd anak dan istri happy jg nginap disana Kolam renang smoga yg diatas dpt diaktifkan krn bagus juga. Pelayanan jg baik, ramah2. Recommended 🫶",semuanya ok kekhawatiran saya terhadap bad review baik di google ataupun di aplikasi traveloka krn saya biasanya pakai book pakai aplikasi traveloka tiket com tidak terbukti mnurut saya setiap ada bad review sudah diperbaiki dengan baik kamar meskipun terkenan kuno tapi sangat terawat dengan baik tidak kalah saing dengan hotel baru tapi harus tetap dirawat supaya tidak kalah saing makanan oke kemarin saya juga semi staycation jadi anak dan istri happy juga nginap disana kolam renang semoga yang diatas dapat diaktifkan karena bagus juga pelayanan juga baik ramah recommended,khawatir bad review google aplikasi traveloka book aplikasi traveloka tiket com bukti mnurut bad review ken kuno awat kalah saing rawat kalah saing makan kemarin semi staycation istri happy nginap renang moga aktif layan ramah recommended
5,"Hotel yang sangat nyaman yang terletak di tengah kota Surabaya. Kamarnya bersih, luas, nyaman, dan terdapat bath tub juga. Restorannya juga cukup luas dan menyajikan banyak masakan saat breakfast. Pokoknya hotel yang tak akan pernah terlupa.",hotel yang sangat nyaman yang terletak di tengah kota surabaya kamar bersih luas nyaman dan terdapat bath tub juga restorannya juga cukup luas dan menyajikan banyak masakan saat breakfast pokoknya hotel yang tidak akan pernah terlupa,letak kota surabaya bersih luas bath tub luas saji masakan pokok
5,"Perfect hotel to staycation. Semua staff baik dengan respon yang cepat dengan breakfast yg banyak menunya.  Hanya sedikit saran yang mungkin agak sulit buat manajemen. Pengalaman saya di Hari Sabtu pagi, ada serombongan ibu2 yang membuat tiktok di lobi ke arah tempat breakfast. Karena mereka berjumlah banyak dan menyebar sedikit banyak menganggu kenyamanan hotel yg kami beli. Bahkan kami diminta menyingkir krn mereka mau tik tokan. Padahal kami hanya  berjalan melewati kerumunan mereka menuju tmpt sarapan. Mudah2an utk rombongan seperti itu bisa dikondisikan supaya tdk chaos. Terimakasih.",perfect hotel tapi staycation semua staff baik dengan respon yang cepat dengan breakfast yang banyak menunya hanya sedikit saran yang mungkin agak sulit buat manajemen pengalaman saya di hari sabtu pagi ada serombongan ibu ibu yang membuat tiktok di lobi ke arah tempat breakfast karena mereka berjumlah banyak dan menyebar sedikit banyak menganggu kenyamanan hotel yang kami beli bahkan kami diminta menyingkir karena mereka mau tik tokan padahal kami hanya berjalan melewati kerumunan mereka menuju tempat sarapan mudah mudahan untuk rombongan seperti itu bisa dikondisikan supaya tidak chaos terimakasih,perfect staycation respon cepat menu saran sulit manajemen alam sabtu pagi serombong tiktok lobi arah sebar menganggu beli singkir tik tok jalan kerumun sarap rombong kondisi chaos terimakasih
3,Semua nya oke kecuali kamar bau rokok tidak hilang padahal pesan kamar no smoking tetapi bau asap roko di dalam kamar menempel. Mohon untuk di perbaiki karena mengganggu kenyamanan.,semua ya baik kecuali kamar bau rokok tidak hilang padahal pesan kamar no smoking tetapi bau asap roko di dalam kamar menempel mohon untuk di perbaiki karena mengganggu kenyamanan,kecuali bau rokok hilang pesan no smoking bau asap roko tempel ganggu
5,"Menginap 3 hari 2 malam dengan 2 kamar connecting, dan 2 kamar biasa. Total 4 kamar. Breakfast banyak variasi dan rasanya enak. Fasilitas di kamar oke banget. Ada bathub dan shower terpisah. Space di dalam kamar juga bisa. Aktivitas di hotel ada kolam renang, gym, lapangan tenis, dan kolam ikan.",menginap hari malam dengan kamar connecting dan kamar biasa total kamar breakfast banyak variasi dan rasanya enak fasilitas di kamar baik banget ada bathub dan shower terpisah space di dalam kamar juga bisa aktivitas di hotel ada kolam renang gym lapangan tenis dan kolam ikan,inap malam connecting total variasi bathub shower pisah space aktivitas renang gym lapang tenis ikan
5,"Saya pertama kali menginap di Bumi Surabaya Hotel, dengan kesan yang sungguh menyenangkan.  Suasana hotelnya sungguh nyaman, kamar yang cukup luas dengan layout ditata baik, dengan staf yang ramah dan sigap melayani.  Hotel yang bernuansa modern tradisional Jawa degan taman tertata rapih yang rimbun rindang dihiasi ornamen yang indah.  Pagi dimulai dengan sarapan di restoran yang keren,  ditemani musik tradisional Jawa ... jika kita makan di area outdoor, selain suara musik, kita akan ditemani oleh suara tongeret bertalu-talu, beraneka burung liar terutama burung tekukur yang dengan santainya mencari makan remah2 di sekitar tempat makan tamu serta tupai yang berseliweran di di dahan dan pagar pembatas dengan taman ... dengan menu makanan yang juga enak2 dan beragam.  Malam sebelum tidur, biasanya saya berenang di kolam outdoor lantai 3 yang juga punya suasana keren.  ====  I first stayed at Bumi Surabaya Hotel, with a very pleasant impression.  The hotel atmosphere is very comfortable, the rooms are quite spacious with a well-arranged layout, with friendly and responsive staff.  This hotel has a modern traditional Javanese feel with a neatly arranged garden that is lush and decorated with beautiful ornaments.  The morning begins with breakfast at a beautiful restaurant, accompanied by traditional Javanese music ... if we eat in the outdoor area, besides the sound of music, we will be accompanied by the sound of cicadas, various wild birds, especially turtle doves that casually look for crumbs around the guest dining area and squirrels that roam the branches and fences with the garden ... with a menu of food that is also delicious and varied.  The night before going to bed, I usually swim in the outdoor pool on the 3rd floor which also has a cool atmosphere.",saya pertama kali menginap di bumi surabaya hotel dengan kesan yang sungguh menyenangkan situasi hotel sungguh nyaman kamar yang cukup luas dengan layout ditata baik dengan staf yang ramah dan sigap melayani hotel yang bernuansa modern tradisional jawa degan taman tertata rapi yang rimbun rindang dihiasi ornamen yang indah pagi dimulai dengan sarapan di restoran yang keren ditemani musik tradisional jawa jika kita makan di area outdoor selain suara musik kita akan ditemani oleh suara tongeret bertalu talu beraneka burung liar terutama burung tekukur yang dengan santainya mencari makan remah di sekitar tempat makan tamu serta tupai yang berseliweran di di dahan dan pagar pembatas dengan taman dengan menu makanan yang juga enak dan beragam malam sebelum tidur biasanya saya berenang di kolam outdoor lantai yang juga punya situasi keren i first stayed at bumi surabaya hotel with a very pleasant impression the hotel atmosphere is very comfortable the rooms are quite spacious with a well arranged layout with friendly and responsive staff this hotel has a modern traditional javanese feel with a neatly arranged garden that is lush and decorated with beautiful ornaments the morning begins with breakfast at a beautiful restaurant accompanied by traditional javanese music if we ini the outdoor area besides the sound of music we will be accompanied by the sound of cicadas various wild birds especially turtle doves that casually look for crumbs around the guest dining area and squirrels that roam the branches and fences with the garden with a menu of makanan that is also delicious and varied the night before going tapi bed i usually swim ini the outdoor pool on the rd floor which also has a cool atmosphere,inap bumi surabaya kesan sungguh senang situasi sungguh luas layout tata staf ramah sigap layan nuansa modern tradisional jawa degan tata rapi rimbun rindang hias ornamen indah pagi sarap keren tani musik tradisional jawa makan area outdoor suara musik tani suara tongeret talu talu aneka burung liar utama burung tekukur santai makan remah makan tamu tupai seliwer dahan pagar batas menu makan agam malam tidur renang outdoor lantai situasi keren first stayed at bumi surabaya with very pleasant impression the atmosphere is very comfortable the rooms are quite spacious with well arranged layout with friendly and responsive this has modern traditional javanese feel with neatly arranged garden that is lush and decorated with beautiful ornaments the morning begins with at beautiful restaurant accompanied by traditional javanese music if we the outdoor area besides the sound of music we will be accompanied by the sound of cicadas various wild birds especially turtle doves that casually look crumbs around the guest ning area and squirrels that roam the branches and fences with the garden with menu of makan that is also delicious and varied the night before going bed usually swim the outdoor pool on the rd floor which also has cool atmosphere
4,"Kamarnya aga gelap kalo malam. Even lampu dinyalain. Cek in 2 kamar yang kamar satunya ameniti kurang lengkap. Hari pertama cuma dapet handuk 1 aja. Untuk ukuran bintang 5 tv kurang gede :(  Kolam renang bagus, cuma aku kebiasa renang tanpa kaporit sih jadi aga gimana gitu  😁 o ya kamar bilasnya ngga banget ya maaf 😔🙏 karena pesing huhu  Tapi selain kritik diatas semuanya OK💗😻",kamar aga gelap kalau malam even lampu dinyalain cek ini kamar yang kamar satunya ameniti kurang lengkap hari pertama cuma dapat handuk aja untuk ukuran bintang tv kurang gede kolam renang bagus cuma aku kebiasa renang tanpa kaporit sih jadi aga bagaimana begitu o iya kamar bilasnya tidak banget iya maaf karena pesing huhu tapi selain kritik diatas semuanya ok,aga gelap malam even lampu dinyalain cek ameniti lengkap handuk ukur bintang tv gede renang renang kaporit aga bilas maaf pesing huhu kritik
5,"Hotel Bumi Surabaya, sudah sangat terkenal sekali bukan hanya warga Jawa Timur tapi pasti masyarakat Indonesia yg pernah datang ke Kota Surabaya pasti tau atau minimal pernah mendengar keberadaan hotel bintang 5 ini. Karena memang termasuk paling senior di bidang perhotelan di Surabaya karena berdiri sudah lama serta letaknya yg sangat strategis persis di jantung kota Surabaya tidak jauh dari Pusat Mall Tunjungan Plaza yg terkenal serta tidak jauh dari jl. Tunjungan yg sangat bersejarah dan ikonik. Untuk fasilitasnya mewah sekali dan berkelas memang. Area kolam renang, fitnes dan spa di lt 3 yg ok punya. Ada area hutan mini dan kolam dengan air mancurnya yg pas untuk nongkrong, gak terasa padahal ini di tengah kota. Ada cafenya juga yg pemandangannya langsung ke hutan mini ini juga. Untuk kamarnya juga mewah lhoo, rapi terus aromanya aman kok. Nah yg sangat khas adalah momen sarapan paginya di resto Arum Manis nya wih lengkap menunya, sampe bingung jadi butuh waktu untuk mencicipi semuanya,, seru pokoknya. Pelayanan dan mbak dan mas nya juga ramah” banget dan sangat responsif. Area parkir juga luas, aman lah. Jangan lupa daftarkan plat no kendaraan ke resepsionis ya biar free parking. Waktu kita tiba hotel di pintu gerbang waktu pemeriksaan juga petugasnya menyapa dengan ramah kemudian dilanjutkan di area lobby wih petugasnya juga ramah semuanya, securitynya ramah” tapi tetap tegas, salut👍🏻👍🏻👍🏻. Mungkin ada beberapa masukan ya, namun tidak menurunkan apapun. Terkait handuk mungkin bisa ditambah jumlahnya apalagi bisa ditambahkan handuk kecil untuk keset di kamar mandi. Kemudian lampu atau penerangan di kamar bisa ditambah ya, menurutku sih masih agak gelap ya. Lift juga kalau bisa pada jam” sibuk (check in/check out time, waktu sarapan) ke empat lift bisa difungsikan semuanya, kalau sedang jam tidak sibuk bisa mungkin hanya 2 yg difungsikan. Untuk kolam ikan mungkin bisa dikurangi lumutnya ya, walaupun sebetulnya itu bagus karena terlihat alami. Nah untuk TV kamar mungkin bisa di update agak besaran ya☺️🙏🙏. Kemudian ada satu sih yg mengganggu mungkin bisa buat improve terkait apabila pengunjung ada memiliki catatan permintaan melalui jasa pemesanan hotel dapat menjadi atensi manajemen hotel misal permintaan kamar yg terhubung atau jenis tempat tidurnya dll. Semoga Hotel Bumi Surabaya terus berkembang maju dan mengikuti terus update perkembangan perhotelan.",hotel bumi surabaya sudah sangat terkenal sekali bukan hanya warga jawa timur tapi pasti masyarakat indonesia yang pernah datang ke kota surabaya pasti tau atau minimal pernah mendengar keberadaan hotel bintang ini karena memang termasuk paling senior di bidang perhotelan di surabaya karena berdiri sudah lama serta letaknya yang sangat strategis persis di jantung kota surabaya tidak jauh dari pusat mall tunjungan plaza yang terkenal serta tidak jauh dari jl tunjungan yang sangat bersejarah dan ikonik untuk fasilitasnya mewah sekali dan berkelas memang area kolam renang fitnes dan spa di lantai yang baik punya ada area hutan mini dan kolam dengan air mancurnya yang ketika untuk nongkrong tidak terasa padahal ini di tengah kota ada cafenya juga yang pemandangannya langsung ke hutan mini ini juga untuk kamar juga mewah lhoo rapi terus aromanya aman kok nah yang sangat khas adalah momen sarapan paginya di restoran arum manis ya wih lengkap menunya sampai bingung jadi butuh waktu untuk mencicipi semuanya seru pokoknya pelayanan dan mbak dan mas ya juga ramah banget dan sangat responsif area parkir juga luas aman lah jangan lupa daftarkan plat no kendaraan ke resepsionis iya biar free parking waktu kita tiba hotel di pintu gerbang waktu pemeriksaan juga petugasnya menyapa dengan ramah kemudian dilanjutkan di area lobby wih petugasnya juga ramah semuanya securitynya ramah tapi tetap tegas salut mungkin ada beberapa masukan ya namun tidak menurunkan apapun terkait handuk mungkin bisa ditambah jumlahnya apalagi bisa ditambahkan handuk kecil untuk keset di kamar mandi kemudian lampu atau penerangan di kamar bisa ditambah ya menurutku sih masih agak gelap ya lift juga kalau bisa pada jam sibuk check in check out time waktu sarapan ke empat lift bisa difungsikan semuanya kalau sedang jam tidak sibuk bisa mungkin hanya yang difungsikan untuk kolam ikan mungkin bisa dikurangi lumutnya ya walaupun sebetulnya itu bagus karena terlihat alami nah untuk tv kamar mungkin bisa di update agak besaran ya kemudian ada satu sih yang mengganggu mungkin bisa buat improve terkait apabila pengunjung ada memiliki catatan permintaan melalui jasa pemesanan hotel dapat menjadi atensi manajemen hotel misal permintaan kamar yang terhubung atau jenis tempat tidurnya dll semoga hotel bumi surabaya terus berkembang maju dan mengikuti terus update perkembangan perhotelan,bumi surabaya kenal warga jawa timur masyarakat indonesia kota surabaya minimal dengar bintang senior bidang surabaya letak strategis persis jantung kota surabaya pusat mall tunjung plaza kenal tunjung sejarah ikonik mewah kelas area renang fitnes spa lantai area hutan mini air mancur nongkrong asa kota cafenya pandang hutan mini mewah lhoo rapi aroma aman khas momen sarap pagi arum manis wih lengkap menu bingung butuh cicip seru pokok layan mbak ramah responsif area parkir luas aman daftar plat no kendara resepsionis free parking pintu gerbang periksa tugas sapa ramah area lobby wih tugas ramah securitynya ramah salut turun kait handuk handuk keset mandi lampu terang gelap lift sibuk time sarap lift fungsi sibuk fungsi ikan rang lumut alami tv update ganggu improve kait unjung milik catat jasa mesan atensi manajemen hubung jenis tidur moga bumi surabaya kembang maju update kembang
